Time,ax,ay,az,lax,lay,laz,gx,gy,gz
1352140.0,7.335938,-1.703125,-6.269531,-0.007812,-0.023438,0.019531,0.0,0.0,0.0
1352155.0,7.335938,-1.703125,-6.269531,0.03125,0.015625,0.019531,0.0,0.0,0.0
1352170.0,7.339844,-1.703125,-6.230469,-0.007812,0.015625,0.019531,0.0,0.0,0.0
1352194.0,7.375,-1.703125,-6.269531,0.03125,0.015625,-0.019531,0.0,0.0,0.0
1352210.0,7.339844,-1.703125,-6.230469,0.03125,0.015625,0.019531,0.0,0.0,0.0
1352233.0,7.339844,-1.742188,-6.230469,-0.007812,-0.023438,0.019531,0.0,0.0,0.0
1352250.0,7.339844,-1.742188,-6.191406,-0.007812,-0.023438,0.058594,0.0,0.0,0.0
1352270.0,7.296875,-1.742188,-6.304688,-0.042969,-0.023438,-0.027344,0.0,0.0,0.0
1352290.0,7.339844,-1.703125,-6.230469,-0.007812,0.015625,-0.019531,0.0,0.0,0.0
1352304.0,7.378906,-1.703125,-6.230469,0.03125,0.015625,-0.019531,0.0,0.0,0.0
1352320.0,7.375,-1.703125,-6.269531,-0.007812,-0.023438,-0.019531,0.0,0.0,0.0
1352344.0,7.335938,-1.664062,-6.269531,-0.007812,0.054688,-0.019531,0.0,0.0,0.0
1352360.0,7.335938,-1.703125,-6.269531,-0.007812,0.054688,-0.019531,0.0,0.0,0.0
1352383.0,7.378906,-1.703125,-6.304688,0.03125,0.015625,-0.054688,0.0,0.0,0.0
1352400.0,7.339844,-1.703125,-6.230469,-0.007812,0.015625,-0.019531,0.0,0.0,0.0
1352423.0,7.378906,-1.742188,-6.230469,0.03125,-0.03125,0.019531,0.0,0.0,0.0
1352440.0,7.378906,-1.703125,-6.230469,-0.007812,0.007812,0.058594,0.0,0.0,0.0
1352455.0,7.378906,-1.742188,-6.230469,-0.007812,0.007812,0.019531,0.0,0.0,0.0
1352469.0,7.335938,-1.742188,-6.269531,-0.007812,0.007812,0.019531,0.0,0.0,0.0
1352494.0,7.339844,-1.742188,-6.230469,-0.007812,-0.03125,0.019531,0.0,0.0,0.0
1352510.0,7.339844,-1.742188,-6.230469,-0.007812,-0.03125,0.019531,0.0,0.0,0.0
1352533.0,7.300781,-1.703125,-6.269531,-0.042969,0.007812,-0.019531,0.0,0.0,0.0
1352550.0,7.339844,-1.703125,-6.230469,-0.007812,0.015625,0.011719,0.0,0.0,0.0
1352573.0,7.339844,-1.703125,-6.230469,-0.007812,0.015625,0.011719,0.0,0.0,0.0
1352589.0,7.339844,-1.703125,-6.304688,0.03125,0.015625,0.011719,0.0,0.0,0.0
1352613.0,7.335938,-1.742188,-6.269531,-0.007812,-0.023438,-0.027344,0.0,0.0,0.0
1352630.0,7.296875,-1.703125,-6.304688,0.03125,0.015625,0.011719,0.0,0.0,0.0
1352649.0,7.378906,-1.664062,-6.230469,0.03125,0.015625,0.011719,0.0,0.0,0.0
1352670.0,7.339844,-1.703125,-6.191406,-0.007812,0.054688,0.011719,0.0,0.0,0.0
1352689.0,7.339844,-1.703125,-6.230469,-0.007812,0.007812,0.011719,0.0,0.0,0.0
1352710.0,7.335938,-1.664062,-6.269531,0.03125,0.007812,0.011719,0.0,0.0,0.0
1352730.0,7.378906,-1.664062,-6.230469,-0.007812,0.007812,0.050781,0.0,0.0,0.0
1352749.0,7.339844,-1.703125,-6.230469,-0.042969,0.007812,0.050781,0.0,0.0,0.0
1352770.0,7.339844,-1.742188,-6.230469,-0.007812,0.007812,0.011719,0.0,0.0,0.0
1352803.0,7.339844,-1.742188,-6.304688,-0.007812,-0.03125,-0.070312,0.0,0.0,0.0
1352820.0,7.339844,-1.742188,-6.230469,-0.007812,-0.03125,0.003906,0.0,0.0,0.0
1352839.0,7.335938,-1.742188,-6.269531,-0.042969,-0.03125,-0.070312,0.0,0.0,0.0
1352859.0,7.339844,-1.703125,-6.304688,-0.007812,0.007812,-0.0625,0.0,0.0,0.0
1352874.0,7.339844,-1.703125,-6.304688,0.03125,0.046875,-0.0625,0.0,0.0,0.0
1352889.0,7.378906,-1.703125,-6.230469,0.03125,0.046875,-0.027344,0.0,0.0,0.0
1352922.0,7.378906,-1.664062,-6.230469,0.03125,0.046875,0.011719,0.0,0.0,0.0
1352945.0,7.375,-1.703125,-6.269531,0.03125,0.007812,-0.027344,0.0,0.0,0.0
1352959.0,7.339844,-1.703125,-6.230469,-0.007812,-0.03125,0.050781,0.0,0.0,0.0
1352980.0,7.339844,-1.703125,-6.230469,-0.007812,-0.03125,0.011719,0.0,0.0,0.0
1352999.0,7.300781,-1.78125,-6.269531,-0.042969,-0.070312,0.011719,0.0,0.0,0.0
1353024.0,7.335938,-1.703125,-6.269531,-0.007812,0.007812,-0.027344,0.0,0.0,0.0
1353039.0,7.335938,-1.703125,-6.269531,-0.007812,-0.03125,-0.0625,0.0,0.0,0.0
1353063.0,7.375,-1.664062,-6.269531,0.03125,0.054688,-0.027344,0.0,0.0,0.0
1353080.0,7.335938,-1.703125,-6.269531,0.03125,0.015625,0.011719,0.0,0.0,0.0
1353103.0,7.339844,-1.664062,-6.230469,-0.007812,0.046875,0.019531,0.0,0.0,0.0
1353119.0,7.339844,-1.703125,-6.230469,-0.007812,0.007812,0.019531,0.0,0.0,0.0
1353142.0,7.339844,-1.742188,-6.230469,-0.007812,-0.03125,0.019531,0.0,0.0,0.0
1353160.0,7.339844,-1.742188,-6.230469,-0.007812,-0.03125,0.011719,0.0,0.0,0.0
1353189.0,7.296875,-1.742188,-6.230469,-0.007812,-0.0625,0.050781,0.0,0.0,0.0
1353212.0,7.300781,-1.78125,-6.269531,-0.042969,-0.0625,-0.027344,0.0,0.0,0.0
1353222.0,7.300781,-1.742188,-6.269531,-0.042969,-0.023438,-0.027344,0.0,0.0,0.0
1353239.0,7.335938,-1.742188,-6.269531,-0.007812,-0.023438,-0.027344,0.0,0.0,0.0
1353269.0,7.375,-1.664062,-6.269531,0.0,0.023438,0.011719,0.007812,-0.005859,-0.009766
1353293.0,7.339844,-1.628906,-6.269531,0.0,0.097656,-0.027344,0.003906,-0.007812,-0.009766
1353309.0,7.335938,-1.664062,-6.34375,0.0,0.0625,-0.054688,0.007812,-0.005859,-0.005859
1353333.0,7.414062,-1.628906,-6.304688,0.085938,0.089844,-0.0625,0.005859,0.0,0.0
1353363.0,7.339844,-1.628906,-6.269531,0.0,0.082031,-0.011719,-0.003906,0.003906,0.007812
1353380.0,7.335938,-1.664062,-6.269531,0.0,0.082031,-0.019531,-0.009766,0.007812,0.015625
1353403.0,7.339844,-1.742188,-6.230469,0.0,-0.039062,0.027344,0.0,0.005859,0.019531
1353419.0,7.300781,-1.742188,-6.269531,-0.007812,-0.03125,0.019531,0.001953,0.003906,0.015625
1353443.0,7.339844,-1.78125,-6.304688,-0.007812,-0.070312,-0.054688,-0.005859,0.005859,0.011719
1353459.0,7.375,-1.78125,-6.269531,-0.007812,-0.070312,-0.019531,-0.003906,0.011719,0.005859
1353482.0,7.339844,-1.742188,-6.304688,0.0,-0.03125,-0.046875,-0.001953,0.011719,0.005859
1353499.0,7.339844,-1.742188,-6.230469,-0.042969,0.015625,-0.011719,0.0,0.007812,0.005859
1353523.0,7.378906,-1.742188,-6.191406,0.03125,-0.023438,0.066406,-0.005859,0.007812,0.007812
1353540.0,7.339844,-1.78125,-6.230469,-0.007812,-0.0625,0.027344,0.003906,0.007812,0.003906
1353554.0,7.339844,-1.78125,-6.191406,-0.042969,-0.054688,0.058594,0.005859,0.003906,0.0
1353592.0,7.300781,-1.820312,-6.191406,-0.042969,-0.085938,0.058594,0.009766,0.0,-0.005859
1353603.0,7.339844,-1.820312,-6.152344,-0.007812,-0.085938,0.097656,0.001953,-0.001953,-0.013672
1353632.0,7.339844,-1.742188,-6.191406,0.0,-0.007812,0.058594,0.011719,-0.007812,-0.017578
1353649.0,7.339844,-1.664062,-6.230469,0.0,0.03125,0.097656,0.011719,-0.011719,-0.013672
1353672.0,7.378906,-1.589844,-6.269531,0.039062,0.136719,-0.027344,0.005859,-0.007812,-0.017578
1353688.0,7.335938,-1.628906,-6.304688,0.039062,0.136719,-0.027344,-0.009766,-0.011719,-0.003906
1353711.0,7.417969,-1.628906,-6.269531,0.078125,0.097656,-0.027344,-0.007812,-0.009766,-0.001953
1353742.0,7.375,-1.628906,-6.304688,0.03125,0.082031,-0.0625,-0.001953,-0.003906,0.005859
1353758.0,7.378906,-1.664062,-6.304688,-0.007812,0.082031,-0.0625,-0.007812,0.0,0.013672
1353782.0,7.339844,-1.664062,-6.304688,-0.007812,0.046875,-0.054688,-0.007812,0.005859,0.015625
1353799.0,7.339844,-1.742188,-6.230469,-0.007812,0.0,-0.054688,-0.007812,0.003906,0.015625
1353821.0,7.296875,-1.78125,-6.230469,-0.042969,-0.078125,0.019531,-0.009766,-0.001953,0.015625
1353861.0,7.300781,-1.855469,-6.230469,-0.042969,-0.144531,0.019531,-0.003906,0.003906,0.009766
1353901.0,7.300781,-1.855469,-6.230469,-0.035156,-0.128906,0.019531,-0.001953,-0.003906,-0.007812
1353919.0,7.296875,-1.855469,-6.269531,-0.074219,-0.128906,0.019531,0.0,-0.007812,-0.013672
1353933.0,7.335938,-1.820312,-6.230469,0.0,-0.09375,-0.027344,0.003906,-0.007812,-0.017578
1353948.0,7.378906,-1.742188,-6.304688,-0.027344,-0.046875,-0.027344,0.003906,-0.011719,-0.021484
1353973.0,7.339844,-1.703125,-6.304688,0.007812,0.039062,-0.054688,0.0,-0.003906,-0.027344
1353988.0,7.300781,-1.664062,-6.269531,0.007812,0.03125,-0.011719,0.003906,0.001953,-0.021484
1354011.0,7.335938,-1.664062,-6.269531,0.007812,0.070312,-0.011719,0.011719,0.0,-0.019531
1354028.0,7.375,-1.628906,-6.304688,0.046875,0.105469,-0.011719,0.007812,-0.005859,-0.017578
1354052.0,7.414062,-1.589844,-6.304688,0.085938,0.136719,-0.046875,0.011719,-0.001953,-0.009766
1354069.0,7.417969,-1.550781,-6.304688,0.0,0.214844,-0.011719,-0.007812,0.003906,0.001953
1354083.0,7.414062,-1.550781,-6.269531,0.085938,0.128906,-0.046875,-0.007812,0.009766,0.001953
1354098.0,7.417969,-1.664062,-6.304688,0.039062,0.082031,-0.011719,-0.013672,0.017578,0.001953
1354123.0,7.257812,-1.703125,-6.34375,-0.082031,-0.007812,-0.085938,-0.007812,0.011719,0.005859
1354138.0,7.296875,-1.703125,-6.230469,-0.082031,0.0,-0.011719,-0.009766,0.005859,0.013672
1354162.0,7.335938,-1.742188,-6.152344,-0.007812,-0.046875,0.105469,-0.011719,0.005859,0.009766
1354179.0,7.300781,-1.820312,-6.191406,-0.007812,-0.085938,0.027344,-0.003906,0.0,0.001953
1354200.0,7.339844,-1.742188,-6.191406,-0.007812,-0.054688,0.066406,0.001953,-0.005859,0.0
1354233.0,7.339844,-1.703125,-6.230469,-0.007812,-0.007812,0.027344,0.001953,-0.005859,-0.001953
1354248.0,7.378906,-1.664062,-6.230469,0.0,-0.007812,0.019531,-0.005859,-0.007812,0.0
1354273.0,7.375,-1.703125,-6.269531,0.039062,-0.007812,-0.019531,-0.013672,-0.007812,0.001953
1354289.0,7.375,-1.664062,-6.269531,0.0,-0.007812,-0.019531,-0.011719,-0.007812,0.003906
1354311.0,7.339844,-1.664062,-6.304688,0.0,0.03125,-0.054688,-0.009766,-0.003906,0.005859
1354328.0,7.335938,-1.703125,-6.34375,0.0,0.03125,-0.09375,-0.009766,0.001953,0.003906
1354352.0,7.339844,-1.742188,-6.304688,0.0,-0.046875,-0.054688,0.0,0.003906,0.0
1354368.0,7.300781,-1.742188,-6.34375,-0.007812,-0.046875,-0.085938,-0.005859,0.001953,0.0
1354391.0,7.339844,-1.664062,-6.230469,0.0,0.03125,0.027344,-0.003906,0.0,0.001953
1354408.0,7.300781,-1.664062,-6.269531,0.0,-0.007812,-0.046875,0.0,0.0,0.005859
1354432.0,7.378906,-1.664062,-6.191406,0.039062,0.03125,0.074219,-0.003906,0.003906,0.003906
1354448.0,7.339844,-1.742188,-6.230469,0.039062,-0.007812,0.066406,-0.009766,0.003906,0.003906
1354463.0,7.296875,-1.742188,-6.230469,0.0,-0.046875,0.066406,0.0,-0.001953,0.003906
1354478.0,7.339844,-1.703125,-6.191406,0.0,-0.046875,0.027344,0.003906,0.0,0.0
1354502.0,7.300781,-1.742188,-6.269531,-0.035156,-0.039062,-0.011719,0.0,-0.007812,0.0
1354518.0,7.335938,-1.742188,-6.269531,0.039062,-0.078125,0.027344,0.0,-0.003906,-0.003906
1354541.0,7.335938,-1.742188,-6.269531,0.0,-0.039062,-0.011719,-0.003906,-0.001953,-0.009766
1354558.0,7.335938,-1.703125,-6.269531,-0.035156,-0.039062,-0.046875,0.001953,-0.003906,-0.007812
1354582.0,7.335938,-1.664062,-6.269531,0.0,0.046875,-0.011719,0.005859,0.001953,-0.005859
1354598.0,7.335938,-1.664062,-6.269531,0.0,0.046875,-0.011719,0.001953,-0.005859,-0.001953
1354621.0,7.375,-1.664062,-6.269531,0.039062,0.046875,-0.011719,0.0,-0.005859,-0.001953
1354651.0,7.296875,-1.664062,-6.304688,-0.035156,0.03125,-0.046875,-0.001953,0.001953,-0.003906
1354668.0,7.339844,-1.703125,-6.304688,-0.035156,0.03125,-0.011719,0.0,0.0,0.003906
1354691.0,7.378906,-1.703125,-6.230469,0.039062,0.0,0.027344,0.0,0.003906,0.001953
1354707.0,7.339844,-1.664062,-6.304688,0.0,0.0,-0.011719,-0.001953,0.003906,0.001953
1354730.0,7.339844,-1.703125,-6.230469,0.0,-0.007812,0.027344,-0.003906,0.0,0.001953
1354748.0,7.296875,-1.703125,-6.304688,-0.035156,-0.015625,-0.039062,0.001953,-0.001953,0.003906
1354770.0,7.335938,-1.664062,-6.269531,0.0,0.03125,-0.003906,0.001953,-0.001953,0.005859
1354803.0,7.339844,-1.703125,-6.304688,0.007812,-0.007812,-0.039062,-0.003906,0.003906,0.003906
1354828.0,7.339844,-1.703125,-6.230469,0.0,-0.007812,0.035156,0.0,0.003906,0.005859
1354842.0,7.335938,-1.703125,-6.269531,0.007812,-0.046875,-0.003906,0.0,0.003906,0.001953
1354857.0,7.335938,-1.703125,-6.269531,0.0,-0.007812,0.035156,0.0,-0.003906,0.003906
1354881.0,7.300781,-1.703125,-6.269531,-0.027344,-0.007812,-0.003906,-0.001953,-0.005859,0.0
1354898.0,7.378906,-1.664062,-6.230469,0.007812,-0.007812,-0.003906,0.0,0.0,0.001953
1354928.0,7.335938,-1.703125,-6.269531,0.007812,-0.046875,-0.003906,0.003906,0.001953,0.0
1354961.0,7.339844,-1.703125,-6.230469,0.007812,0.0,0.035156,0.001953,0.0,0.001953
1354978.0,7.339844,-1.703125,-6.230469,0.007812,0.0,-0.003906,-0.003906,0.0,0.003906
1355000.0,7.335938,-1.703125,-6.269531,0.0,0.0,-0.011719,0.001953,0.0,-0.003906
1355018.0,7.335938,-1.742188,-6.269531,0.0,0.0,-0.011719,0.0,-0.001953,0.0
1355032.0,7.335938,-1.703125,-6.269531,0.0,0.0,-0.011719,-0.003906,-0.001953,-0.001953
1355047.0,7.378906,-1.703125,-6.230469,0.0,0.0,0.027344,0.0,0.0,-0.003906
1355071.0,7.339844,-1.703125,-6.230469,0.0,0.0,0.027344,0.005859,0.0,-0.001953
1355087.0,7.335938,-1.664062,-6.269531,-0.035156,0.0,0.027344,-0.001953,-0.003906,-0.001953
1355111.0,7.335938,-1.703125,-6.269531,0.0,-0.007812,-0.011719,0.0,-0.003906,-0.001953
1355127.0,7.335938,-1.703125,-6.269531,0.039062,-0.007812,0.027344,0.0,-0.003906,0.0
1355151.0,7.378906,-1.703125,-6.230469,0.03125,-0.007812,0.027344,-0.001953,0.0,-0.003906
1355168.0,7.339844,-1.703125,-6.304688,0.03125,-0.007812,-0.011719,0.001953,0.003906,-0.001953
1355182.0,7.335938,-1.703125,-6.269531,-0.007812,0.03125,-0.011719,-0.001953,0.005859,0.0
1355197.0,7.300781,-1.664062,-6.269531,-0.007812,0.03125,-0.046875,0.0,0.003906,0.0
1355222.0,7.296875,-1.664062,-6.304688,-0.042969,0.03125,-0.054688,-0.001953,-0.001953,0.003906
1355237.0,7.335938,-1.703125,-6.269531,-0.035156,-0.007812,-0.011719,-0.001953,0.0,0.001953
1355261.0,7.378906,-1.703125,-6.230469,0.039062,-0.007812,0.027344,0.007812,-0.001953,0.003906
1355279.0,7.378906,-1.664062,-6.230469,0.039062,-0.007812,-0.011719,0.001953,0.001953,0.001953
1355307.0,7.300781,-1.703125,-6.269531,0.0,0.0,-0.046875,-0.001953,0.005859,0.0
1355318.0,7.339844,-1.664062,-6.230469,-0.035156,0.0,-0.011719,-0.001953,0.005859,0.0
1355340.0,7.300781,-1.742188,-6.269531,-0.035156,-0.039062,-0.011719,-0.003906,0.0,0.001953
1355357.0,7.335938,-1.742188,-6.269531,-0.035156,0.0,-0.046875,-0.003906,-0.005859,0.003906
1355381.0,7.339844,-1.703125,-6.191406,0.0,0.0,0.066406,-0.003906,-0.003906,0.005859
1355397.0,7.339844,-1.703125,-6.230469,0.0,-0.007812,-0.003906,0.0,0.0,0.001953
1355412.0,7.335938,-1.742188,-6.269531,0.039062,-0.039062,-0.003906,0.0,-0.001953,0.0
1355427.0,7.339844,-1.703125,-6.230469,0.039062,-0.007812,0.035156,-0.003906,0.0,-0.003906
1355450.0,7.261719,-1.742188,-6.304688,-0.082031,-0.046875,-0.046875,-0.001953,0.0,-0.005859
1355467.0,7.339844,-1.703125,-6.304688,-0.074219,-0.046875,-0.039062,0.003906,-0.009766,0.001953
1355491.0,7.375,-1.664062,-6.269531,0.039062,0.039062,-0.003906,0.007812,-0.001953,-0.003906
1355507.0,7.375,-1.703125,-6.269531,0.039062,0.039062,-0.003906,0.001953,0.003906,-0.005859
1355531.0,7.296875,-1.664062,-6.304688,-0.035156,0.03125,-0.039062,0.001953,0.005859,-0.005859
1355547.0,7.335938,-1.664062,-6.269531,0.0,0.03125,-0.003906,-0.009766,0.003906,-0.005859
1355567.0,7.335938,-1.664062,-6.269531,-0.035156,-0.007812,-0.039062,0.001953,0.001953,-0.001953
1355588.0,7.335938,-1.664062,-6.269531,-0.035156,0.03125,-0.003906,0.007812,-0.005859,0.0
1355601.0,7.378906,-1.664062,-6.230469,0.0,0.023438,0.035156,0.0,0.0,0.001953
1355616.0,7.378906,-1.664062,-6.230469,0.039062,0.023438,0.035156,0.0,0.0,0.0
1355640.0,7.375,-1.664062,-6.269531,0.039062,0.023438,-0.003906,0.0,0.0,0.001953
1355657.0,7.335938,-1.703125,-6.269531,0.0,-0.015625,-0.003906,-0.007812,0.001953,0.001953
1355680.0,7.300781,-1.703125,-6.269531,-0.035156,-0.015625,-0.003906,-0.005859,0.001953,0.003906
1355697.0,7.339844,-1.703125,-6.304688,-0.035156,-0.054688,-0.039062,-0.005859,-0.005859,0.003906
1355720.0,7.378906,-1.703125,-6.230469,0.039062,-0.015625,0.035156,0.0,0.0,0.005859
1355737.0,7.335938,-1.742188,-6.269531,0.0,-0.015625,-0.003906,0.001953,0.0,0.001953
1355766.0,7.335938,-1.703125,-6.269531,0.0,-0.015625,-0.003906,-0.003906,-0.001953,0.0
1355790.0,7.335938,-1.703125,-6.269531,0.0,-0.015625,-0.003906,0.0,0.001953,-0.001953
1355806.0,7.300781,-1.703125,-6.269531,-0.035156,-0.007812,-0.003906,0.001953,0.0,-0.001953
1355829.0,7.335938,-1.703125,-6.269531,0.0,-0.007812,-0.011719,0.007812,-0.005859,0.0
1355846.0,7.335938,-1.703125,-6.269531,0.0,-0.007812,-0.011719,-0.003906,0.001953,-0.001953
1355870.0,7.378906,-1.703125,-6.230469,0.039062,-0.007812,0.027344,0.001953,0.0,-0.001953
1355886.0,7.335938,-1.664062,-6.269531,0.0,0.03125,0.027344,0.001953,0.003906,0.0
1355909.0,7.300781,-1.703125,-6.269531,-0.035156,-0.007812,-0.011719,0.0,0.001953,0.0
1355927.0,7.339844,-1.703125,-6.230469,0.0,-0.007812,-0.046875,0.0,0.0,0.001953
1355941.0,7.300781,-1.703125,-6.269531,-0.035156,-0.007812,-0.011719,0.001953,-0.003906,-0.001953
1355956.0,7.300781,-1.703125,-6.269531,-0.035156,-0.007812,-0.046875,0.001953,-0.005859,0.001953
1355980.0,7.335938,-1.703125,-6.269531,0.0,0.0,-0.011719,0.005859,0.001953,-0.001953
1355997.0,7.339844,-1.703125,-6.230469,0.0,0.0,0.027344,-0.001953,0.0,-0.001953
1356020.0,7.335938,-1.703125,-6.269531,0.0,-0.007812,-0.011719,-0.001953,0.003906,-0.001953
1356036.0,7.335938,-1.664062,-6.269531,0.0,-0.007812,-0.011719,0.001953,0.001953,0.0
1356060.0,7.300781,-1.664062,-6.269531,-0.035156,0.039062,-0.011719,-0.001953,0.0,0.003906
1356077.0,7.335938,-1.703125,-6.269531,-0.035156,-0.007812,-0.046875,0.0,-0.007812,0.001953
1356092.0,7.375,-1.742188,-6.269531,0.039062,-0.007812,0.035156,-0.001953,-0.003906,0.003906
1356117.0,7.300781,-1.703125,-6.269531,0.007812,-0.007812,0.027344,0.003906,0.003906,0.001953
1356131.0,7.339844,-1.742188,-6.230469,0.007812,-0.039062,0.027344,0.003906,0.0,0.0
1356147.0,7.335938,-1.703125,-6.269531,0.007812,0.0,-0.011719,0.0,0.001953,-0.001953
1356169.0,7.300781,-1.703125,-6.269531,-0.027344,0.0,-0.011719,-0.005859,0.0,0.0
1356179.0,7.300781,-1.742188,-6.269531,-0.027344,-0.046875,-0.011719,-0.001953,-0.005859,0.0
1356210.0,7.378906,-1.664062,-6.304688,0.046875,0.039062,-0.046875,0.003906,0.0,-0.001953
1356227.0,7.417969,-1.664062,-6.230469,0.085938,0.039062,-0.011719,0.001953,0.005859,-0.003906
1356249.0,7.335938,-1.664062,-6.269531,0.0,0.039062,-0.011719,0.003906,0.009766,-0.005859
1356281.0,7.335938,-1.703125,-6.269531,0.0,-0.007812,-0.003906,0.0,0.0,0.0
1356321.0,7.296875,-1.703125,-6.230469,-0.035156,-0.007812,0.035156,0.0,0.0,0.0
1356337.0,7.339844,-1.703125,-6.230469,-0.035156,-0.007812,-0.003906,0.0,0.0,0.0
1356360.0,7.378906,-1.703125,-6.230469,0.039062,-0.007812,0.035156,0.0,0.0,0.0
1356376.0,7.335938,-1.664062,-6.269531,0.0,-0.007812,-0.003906,0.0,0.0,0.0
1356400.0,7.335938,-1.664062,-6.269531,0.0,0.03125,-0.003906,0.0,0.0,0.0
1356416.0,7.335938,-1.664062,-6.269531,0.0,-0.007812,-0.078125,0.0,0.0,0.0
1356439.0,7.296875,-1.703125,-6.304688,-0.035156,-0.007812,-0.039062,0.0,0.0,0.0
1356456.0,7.335938,-1.664062,-6.269531,0.0,-0.007812,-0.039062,0.0,0.0,0.0
1356471.0,7.375,-1.664062,-6.269531,0.0,-0.007812,-0.003906,0.0,0.0,0.0
1356486.0,7.335938,-1.703125,-6.269531,0.0,-0.007812,-0.003906,0.0,0.0,0.0
1356509.0,7.296875,-1.703125,-6.304688,-0.035156,-0.007812,-0.039062,0.0,0.0,0.0
1356520.0,7.335938,-1.742188,-6.269531,0.0,-0.046875,-0.003906,0.009766,-0.011719,0.003906
1356536.0,7.378906,-1.742188,-6.191406,0.0,-0.046875,0.035156,0.003906,-0.005859,0.001953
1356556.0,7.335938,-1.742188,-6.269531,0.0,-0.046875,-0.039062,0.001953,-0.003906,-0.001953
1356576.0,7.375,-1.703125,-6.269531,0.0,-0.046875,-0.003906,-0.003906,0.003906,0.0
1356595.0,7.335938,-1.703125,-6.269531,0.0,0.03125,0.035156,-0.011719,0.005859,-0.001953
1356618.0,7.296875,-1.703125,-6.304688,0.0,0.0,-0.003906,-0.007812,0.003906,-0.001953
1356634.0,7.335938,-1.664062,-6.269531,-0.035156,-0.007812,-0.003906,-0.003906,0.001953,-0.001953
1356665.0,7.296875,-1.703125,-6.304688,-0.035156,-0.007812,-0.039062,0.003906,-0.003906,0.001953
1356686.0,7.339844,-1.664062,-6.304688,0.0,0.03125,-0.039062,-0.001953,-0.001953,0.003906
1356700.0,7.339844,-1.703125,-6.230469,0.046875,0.0,0.035156,0.0,0.001953,0.001953
1356716.0,7.339844,-1.703125,-6.230469,0.007812,0.0,-0.003906,0.0,0.003906,0.0
1356740.0,7.335938,-1.703125,-6.269531,0.007812,0.0,-0.003906,0.001953,0.0,0.0
1356757.0,7.335938,-1.664062,-6.269531,0.007812,0.0,0.035156,0.0,0.001953,0.0
1356779.0,7.339844,-1.703125,-6.230469,0.007812,-0.007812,0.035156,0.0,0.001953,0.0
1356796.0,7.339844,-1.703125,-6.191406,0.0,-0.007812,0.066406,0.001953,0.0,0.0
1356819.0,7.300781,-1.703125,-6.269531,-0.035156,0.0,-0.011719,-0.001953,-0.007812,0.005859
1356836.0,7.335938,-1.703125,-6.269531,0.039062,0.0,-0.011719,-0.003906,0.0,0.003906
1356851.0,7.339844,-1.703125,-6.230469,0.0,0.0,-0.003906,-0.003906,0.0,0.0
1356866.0,7.378906,-1.703125,-6.304688,-0.035156,0.0,-0.003906,-0.001953,0.001953,-0.003906
1356888.0,7.296875,-1.664062,-6.304688,-0.035156,0.039062,-0.039062,-0.001953,0.001953,0.0
1356911.0,7.339844,-1.703125,-6.304688,0.0,0.039062,0.035156,0.0,0.0,0.0
1356935.0,7.296875,-1.703125,-6.304688,-0.035156,0.0,-0.078125,0.007812,-0.009766,0.003906
1356956.0,7.339844,-1.703125,-6.230469,-0.027344,0.0,-0.039062,0.001953,-0.003906,0.001953
1356975.0,7.339844,-1.742188,-6.230469,0.046875,-0.046875,0.003906,0.005859,0.0,-0.001953
1357001.0,7.378906,-1.703125,-6.230469,0.046875,0.0,0.042969,0.0,0.009766,-0.005859
1357026.0,7.339844,-1.703125,-6.230469,0.046875,0.039062,-0.003906,-0.007812,0.007812,-0.003906
1357040.0,7.300781,-1.703125,-6.269531,-0.027344,-0.039062,0.035156,0.0,0.001953,-0.001953
1357078.0,7.339844,-1.703125,-6.230469,0.0,0.0,0.027344,0.001953,-0.003906,0.001953
1357119.0,7.375,-1.664062,-6.269531,0.046875,0.039062,-0.003906,-0.003906,0.005859,0.0
1357149.0,7.339844,-1.703125,-6.304688,0.007812,0.0,-0.039062,-0.007812,0.003906,0.0
1357165.0,7.339844,-1.664062,-6.304688,-0.027344,0.0,-0.039062,-0.001953,-0.007812,0.003906
1357189.0,7.375,-1.703125,-6.269531,0.046875,0.0,-0.003906,-0.003906,-0.001953,0.003906
1357206.0,7.335938,-1.742188,-6.269531,0.007812,0.0,-0.003906,-0.001953,0.0,0.003906
1357228.0,7.375,-1.703125,-6.269531,0.046875,0.0,-0.003906,0.001953,0.003906,0.001953
1357245.0,7.335938,-1.664062,-6.269531,0.046875,0.039062,0.035156,-0.003906,0.005859,-0.001953
1357270.0,7.257812,-1.703125,-6.269531,-0.066406,-0.007812,-0.003906,-0.005859,-0.003906,0.003906
1357285.0,7.339844,-1.742188,-6.304688,-0.027344,-0.046875,-0.039062,0.0,-0.007812,0.003906
1357309.0,7.378906,-1.703125,-6.230469,0.046875,0.0,0.035156,0.001953,-0.001953,0.001953
1357325.0,7.378906,-1.703125,-6.230469,0.046875,0.0,0.035156,0.0,0.001953,0.0
1357348.0,7.375,-1.703125,-6.269531,0.039062,0.0,-0.011719,0.003906,0.005859,0.0
1357379.0,7.339844,-1.703125,-6.304688,-0.042969,0.0,-0.003906,-0.001953,0.001953,-0.001953
1357395.0,7.335938,-1.703125,-6.269531,-0.042969,0.039062,-0.039062,0.0,-0.001953,0.001953
1357420.0,7.375,-1.703125,-6.269531,0.03125,0.0,-0.003906,-0.003906,-0.003906,0.0
